# name              	length	av.qual	#-reads	mx.cov.	av.cov	GC%	CnIUPAC	CnFunny	CnN	CnX	CnGap	CnNoCov
minuta_rep_c3685    	1282	47	13	6	2.53	51.23	23	0	0	0	4	0
minuta_rep_c3686    	396	32	8	8	4.29	52.27	0	0	0	0	2	0
minuta_rep_c3687    	258	41	5	5	4.98	34.50	0	0	0	0	1	0
minuta_rep_c3688    	652	37	10	9	5.03	44.79	0	0	0	0	2	0
minuta_rep_c3689    	667	33	6	6	2.77	45.58	0	0	0	0	3	0
minuta_rep_c3690    	100	67	7	7	6.26	47.00	0	0	0	0	1	0
minuta_rep_c3691    	1094	39	13	12	4.42	54.02	0	0	0	0	1	0
minuta_rep_c3692    	1358	49	12	7	2.78	55.46	13	0	0	0	6	0
minuta_rep_c3693    	519	33	11	10	3.78	37.38	0	0	0	0	4	0
minuta_rep_c3694    	561	45	6	5	2.20	55.26	0	0	0	0	1	0
minuta_rep_c3695    	752	38	10	9	4.57	47.14	0	0	1	0	1	0
minuta_rep_c3696    	590	47	5	4	2.34	42.03	0	0	0	0	0	0
minuta_rep_c3697    	831	35	11	9	2.54	39.35	0	0	0	0	2	0
minuta_rep_c3698    	1361	43	13	8	3.09	39.19	6	0	0	0	1	0
minuta_rep_c3699    	681	35	18	16	6.50	40.44	1	0	0	0	0	0
minuta_rep_c3700    	935	41	8	6	3.27	41.28	0	0	0	0	11	0
minuta_rep_c3701    	1629	42	8	3	1.66	62.38	29	0	0	0	1	0
minuta_rep_c3702    	484	66	9	9	6.19	46.69	0	0	0	0	1	0
minuta_rep_c3703    	491	58	5	5	3.52	45.62	0	0	0	0	0	0
minuta_rep_c3704    	440	57	5	5	3.31	64.55	0	0	0	0	3	0
minuta_rep_c3705    	1297	51	15	7	2.96	45.91	12	0	0	0	5	0
minuta_rep_c3706    	412	82	13	12	11.02	36.89	0	0	0	0	1	0
minuta_rep_c3707    	145	31	11	11	5.37	40.00	0	0	0	0	0	0
minuta_rep_c3708    	854	41	9	7	3.47	41.20	2	0	0	0	3	0
minuta_rep_c3709    	1252	50	12	6	3.46	48.29	26	0	0	0	6	0
minuta_rep_c3710    	723	55	10	7	3.61	40.00	23	0	0	0	2	0
minuta_rep_c3711    	1259	46	11	7	2.68	52.07	5	0	0	0	3	0
minuta_rep_c3712    	432	36	5	5	4.50	54.86	0	0	0	0	0	0
minuta_rep_c3713    	1016	37	11	9	2.46	44.59	0	0	0	0	5	0
minuta_rep_c3714    	1342	44	12	7	2.41	39.99	4	0	0	0	5	0
minuta_rep_c3715    	830	51	11	7	3.38	41.80	7	0	0	0	2	0
minuta_rep_c3716    	1328	48	11	5	2.27	43.31	5	0	0	0	7	0
minuta_c3717        	700	43	9	7	3.09	44.57	0	0	0	0	6	0
minuta_rep_c3718    	545	44	6	5	3.69	54.68	0	0	0	0	6	0
minuta_rep_c3719    	451	35	10	10	6.23	46.44	1	0	0	0	2	0
minuta_rep_c3720    	827	66	9	6	3.70	59.72	35	0	0	0	7	0
minuta_rep_c3721    	591	56	12	10	5.75	44.07	1	0	0	0	2	0
minuta_rep_c3722    	629	44	13	7	5.24	66.93	0	0	0	0	2	0
minuta_rep_c3723    	237	42	7	7	6.72	67.09	0	0	0	0	1	0
minuta_rep_c3724    	421	68	9	7	4.67	50.00	1	0	0	0	2	0
minuta_rep_c3725    	475	43	11	9	7.01	53.28	2	0	0	0	3	0
minuta_rep_c3726    	640	60	16	10	5.88	59.25	2	0	0	0	5	0
minuta_rep_c3727    	853	45	10	8	3.97	43.31	1	0	0	0	5	0
minuta_rep_c3728    	411	52	12	12	6.33	58.39	0	0	0	0	4	0
minuta_rep_c3729    	793	49	5	4	2.17	45.40	0	0	0	0	0	0
minuta_rep_c3730    	392	39	5	5	3.96	42.35	0	0	0	0	2	0
minuta_rep_c3731    	1188	45	8	5	2.69	52.10	0	0	0	0	4	0
minuta_rep_c3732    	348	51	9	4	2.37	45.11	0	0	0	0	2	0
minuta_rep_c3733    	444	38	5	5	4.05	48.20	0	0	0	0	0	0
minuta_rep_c3734    	347	41	11	11	7.72	46.69	0	0	0	0	1	0
minuta_rep_c3735    	364	48	10	10	4.14	36.84	3	0	0	0	5	0
minuta_rep_c3736    	198	44	5	4	3.53	31.31	0	0	0	0	0	0
minuta_rep_c3737    	560	51	12	11	5.68	42.04	1	0	0	0	7	0
minuta_rep_c3738    	372	38	19	19	12.81	56.18	0	0	0	0	2	0
minuta_rep_c3739    	487	44	11	10	4.56	46.09	1	0	0	0	5	0
minuta_rep_c3740    	803	62	15	11	5.41	45.86	5	0	0	0	4	0
minuta_rep_c3741    	218	67	10	10	6.44	35.02	1	0	0	0	7	0
minuta_rep_c3742    	391	40	13	13	10.61	47.83	0	0	0	0	2	0
minuta_rep_c3743    	91	57	11	11	10.11	38.46	0	0	0	0	1	0
minuta_rep_c3744    	368	41	11	11	8.53	40.76	0	0	0	0	3	0
minuta_rep_c3745    	1099	38	16	14	4.04	45.11	6	0	0	0	9	0
minuta_rep_c3746    	564	41	9	8	3.81	55.77	1	0	0	0	3	0
minuta_rep_c3747    	558	53	11	10	5.60	41.91	2	0	0	0	3	0
minuta_rep_c3748    	66	50	6	6	4.38	46.15	1	0	0	0	0	0
minuta_rep_c3749    	405	57	10	9	6.51	35.06	0	0	0	0	5	0
minuta_rep_c3750    	417	62	16	15	10.45	46.04	0	0	0	0	2	0
minuta_rep_c3751    	872	40	11	9	3.86	46.04	1	0	0	0	1	0
minuta_rep_c3752    	687	49	10	9	4.91	62.01	0	0	0	0	5	0
minuta_rep_c3753    	715	58	15	10	5.50	49.51	3	0	1	0	6	0
minuta_rep_c3754    	580	36	12	11	4.37	42.76	0	0	0	0	2	0
minuta_rep_c3755    	762	41	11	8	4.10	40.79	2	0	0	0	3	0
minuta_rep_c3756    	433	61	17	16	13.89	51.96	0	0	0	0	1	0
minuta_rep_c3757    	413	68	8	8	7.21	41.89	0	0	0	0	5	0
minuta_rep_c3758    	118	50	9	9	4.32	41.53	0	0	0	0	0	0
minuta_rep_c3759    	554	43	13	13	8.32	46.21	0	0	0	0	0	0
minuta_rep_c3760    	183	52	7	6	3.21	45.30	2	0	0	0	0	0
minuta_rep_c3761    	358	39	12	12	2.82	43.10	3	0	0	0	0	0
minuta_c3762        	624	61	12	7	3.84	56.94	4	0	0	0	0	0
minuta_rep_c3763    	491	45	7	6	3.08	47.55	1	0	0	0	2	0
minuta_rep_c3764    	354	59	8	8	5.59	46.15	3	0	0	0	3	0
minuta_rep_c3765    	536	52	10	9	3.80	44.86	1	0	0	0	2	0
minuta_rep_c3766    	411	38	5	5	4.25	53.77	0	0	0	0	3	0
minuta_rep_c3767    	347	42	6	6	5.95	41.50	0	0	0	0	3	0
minuta_rep_c3768    	337	39	12	11	6.67	23.74	0	0	0	0	4	0
minuta_rep_c3769    	281	40	9	9	7.97	47.33	0	0	0	0	3	0
minuta_rep_c3770    	399	64	8	8	5.18	41.16	2	0	1	0	1	0
minuta_rep_c3771    	415	48	5	4	2.40	59.47	3	0	0	0	1	0
minuta_rep_c3772    	419	58	13	12	6.31	47.02	0	0	0	0	2	0
minuta_rep_c3773    	1841	44	19	8	3.24	58.46	4	0	0	0	4	0
minuta_rep_c3774    	1025	39	15	14	5.47	48.88	0	0	0	0	1	0
minuta_rep_c3775    	690	46	10	8	3.36	39.77	1	0	0	0	2	0
minuta_rep_c3776    	343	41	9	9	8.88	50.15	0	0	0	0	2	0
minuta_rep_c3777    	748	59	15	10	5.74	49.66	11	0	0	0	2	0
minuta_rep_c3778    	845	61	11	6	3.29	44.32	8	0	0	0	4	0
minuta_rep_c3779    	691	51	5	4	2.32	39.53	3	0	0	0	1	0
minuta_rep_c3780    	894	39	5	4	2.06	45.62	3	0	1	0	1	0
minuta_rep_c3781    	1113	43	10	9	3.20	52.11	0	0	0	0	2	0
minuta_rep_c3782    	675	56	10	9	3.96	36.15	0	0	0	0	4	0
minuta_rep_c3783    	1154	39	9	4	2.15	47.40	2	0	0	0	2	0
minuta_rep_c3784    	881	50	13	7	3.83	44.83	20	0	0	0	4	0
minuta_rep_c3785    	748	40	7	5	2.10	35.43	0	0	0	0	2	0
minuta_rep_c3786    	911	38	5	5	1.86	50.22	1	0	0	0	0	0
minuta_rep_c3787    	1027	36	13	8	3.93	66.08	1	0	0	0	8	0
minuta_rep_c3788    	1109	50	9	4	2.08	53.85	6	0	0	0	2	0
minuta_rep_c3789    	425	37	10	9	5.34	39.48	2	0	0	0	3	0
minuta_rep_c3790    	389	40	7	7	6.14	44.47	0	0	0	0	3	0
minuta_rep_c3791    	310	39	5	4	2.80	43.87	0	0	0	0	1	0
minuta_rep_c3792    	651	56	10	10	4.77	39.94	0	0	0	0	2	0
minuta_rep_c3793    	259	42	12	10	3.33	46.33	0	0	0	0	1	0
minuta_rep_c3794    	505	49	14	14	8.17	42.97	0	0	0	0	0	0
minuta_rep_c3795    	570	39	10	7	2.93	45.26	0	0	0	0	1	0
minuta_rep_c3796    	1223	41	7	3	1.53	51.69	8	0	0	0	0	0
minuta_rep_c3797    	1191	49	9	6	2.83	47.93	8	0	0	0	5	0
minuta_rep_c3798    	1017	37	18	7	3.64	53.49	0	0	0	0	1	0
minuta_rep_c3799    	1458	37	14	5	2.02	65.93	11	0	0	0	4	0
minuta_rep_c3800    	484	54	6	4	2.59	35.15	6	0	0	0	3	0
minuta_rep_c3801    	650	64	14	10	6.18	36.69	4	0	0	0	2	0
minuta_rep_c3802    	488	58	9	8	4.66	48.63	13	0	0	0	5	0
minuta_rep_c3803    	709	33	6	5	2.76	42.74	0	0	0	0	3	0
minuta_rep_c3804    	1156	46	9	5	2.50	48.18	0	0	0	0	9	0
minuta_rep_c3805    	469	46	7	6	3.20	47.95	6	0	0	0	1	0
minuta_rep_c3806    	686	52	6	4	2.77	57.58	7	0	0	0	6	0
minuta_rep_c3807    	1052	54	9	4	2.51	57.40	5	0	0	0	6	0
minuta_rep_c3808    	757	48	9	7	3.37	43.76	12	0	0	0	3	0
minuta_rep_c3809    	590	41	10	8	5.80	54.33	1	0	0	0	5	0
minuta_rep_c3810    	1487	35	7	4	1.62	66.37	8	0	1	0	2	0
minuta_rep_c3811    	1158	58	14	8	3.73	56.13	7	0	0	0	7	0
minuta_rep_c3812    	377	38	12	8	3.66	30.05	0	0	1	0	2	0
minuta_rep_c3813    	717	35	9	8	2.67	37.10	0	0	0	0	0	0
minuta_rep_c3814    	320	39	11	11	10.70	55.31	0	0	0	0	1	0
minuta_rep_c3815    	565	38	17	16	2.95	41.95	0	0	0	0	0	0
minuta_rep_c3816    	265	45	8	7	6.14	32.83	0	0	0	0	3	0
minuta_rep_c3817    	439	37	10	10	6.97	48.97	0	0	0	0	5	0
minuta_rep_c3818    	159	61	12	12	5.53	44.65	0	0	0	0	1	0
minuta_rep_c3819    	885	58	16	12	4.88	43.30	12	0	0	0	4	0
minuta_rep_c3820    	813	37	16	15	5.30	42.86	1	0	0	0	2	0
minuta_rep_c3821    	461	72	15	14	12.55	44.69	0	0	0	0	1	0
minuta_rep_c3822    	266	56	11	11	4.88	61.65	0	0	0	0	1	0
minuta_rep_c3823    	303	43	10	7	2.86	45.30	5	0	0	0	1	0
minuta_rep_c3824    	449	40	11	11	5.02	47.66	0	0	0	0	3	0
minuta_rep_c3825    	491	39	11	7	2.46	43.83	5	0	0	0	1	0
minuta_rep_c3826    	642	46	5	4	2.00	49.22	4	0	0	0	1	0
minuta_rep_c3827    	763	49	11	10	4.01	41.15	0	0	0	0	2	0
minuta_rep_c3828    	474	49	13	13	8.12	43.46	0	0	0	0	2	0
minuta_rep_c3829    	462	83	12	12	8.08	59.44	1	0	0	0	0	0
minuta_rep_c3830    	332	36	5	5	3.17	35.95	1	0	0	0	1	0
minuta_rep_c3831    	707	53	11	8	3.45	64.77	3	0	0	0	4	0
minuta_rep_c3832    	938	49	15	8	3.58	49.78	12	0	0	0	6	0
minuta_rep_c3833    	632	49	15	13	5.59	49.05	0	0	0	0	5	0
minuta_rep_c3834    	650	45	10	9	4.67	47.99	2	0	0	0	7	0
minuta_rep_c3835    	303	45	11	9	4.21	42.57	0	0	0	0	4	0
minuta_rep_c3836    	419	58	11	11	5.84	38.42	0	0	0	0	2	0
minuta_rep_c3837    	971	45	11	6	3.23	43.05	20	0	1	0	3	0
minuta_rep_c3838    	517	40	9	7	4.68	40.43	0	0	0	0	4	0
minuta_rep_c3839    	612	56	11	9	4.53	52.72	5	0	0	0	0	0
minuta_rep_c3840    	643	37	8	7	1.51	55.78	3	0	0	0	1	0
minuta_rep_c3841    	841	46	8	6	3.46	55.44	4	0	0	0	8	0
minuta_rep_c3842    	888	47	14	12	5.29	44.71	0	0	0	0	5	0
minuta_rep_c3843    	192	40	9	6	3.29	45.83	0	0	0	0	3	0
minuta_rep_c3844    	312	41	7	7	6.96	32.37	0	0	0	0	2	0
minuta_rep_c3845    	485	35	11	11	5.00	58.76	0	0	0	0	0	0
minuta_rep_c3846    	187	41	19	19	15.91	37.43	0	0	0	0	1	0
minuta_rep_c3847    	661	51	9	8	3.64	53.58	4	0	0	0	2	0
minuta_rep_c3848    	207	41	11	8	3.18	44.93	0	0	0	0	0	0
minuta_rep_c3849    	428	35	5	5	4.03	49.76	10	0	0	0	4	0
minuta_rep_c3850    	574	59	9	8	4.44	62.37	0	0	0	0	0	0
minuta_rep_c3851    	1219	36	12	7	3.52	48.64	3	0	1	0	4	0
minuta_rep_c3852    	831	46	19	14	6.73	50.24	9	0	0	0	5	0
minuta_rep_c3853    	1053	37	11	8	2.62	42.36	0	0	0	0	2	0
minuta_rep_c3854    	1087	44	5	4	1.78	45.66	3	0	0	0	0	0
minuta_rep_c3855    	522	41	14	10	5.94	42.72	0	0	0	0	5	0
minuta_rep_c3856    	1451	37	10	4	1.80	40.69	6	0	0	0	0	0
minuta_rep_c3857    	1055	52	20	12	5.79	47.20	1	0	1	0	15	0
minuta_rep_c3858    	1013	56	9	5	2.70	44.32	9	0	0	0	5	0
minuta_rep_c3859    	774	45	9	5	2.34	36.66	2	0	0	0	0	0
minuta_rep_c3860    	882	38	10	5	3.66	43.42	0	0	0	0	5	0
minuta_rep_c3861    	760	47	8	5	3.84	59.76	2	0	0	0	2	0
minuta_rep_c3862    	987	41	12	10	4.01	47.11	0	0	0	0	9	0
minuta_rep_c3863    	391	40	10	5	2.81	42.97	0	0	0	0	2	0
minuta_rep_c3864    	1039	40	6	3	1.52	36.78	3	0	0	0	1	0
minuta_rep_c3865    	761	50	10	8	3.64	52.51	5	0	0	0	1	0
minuta_rep_c3866    	808	49	16	10	5.23	44.68	0	0	0	0	12	0
minuta_rep_c3867    	188	56	9	8	4.80	31.15	5	0	0	0	1	0
minuta_rep_c3868    	1339	43	14	11	2.63	44.31	2	0	1	0	11	0
minuta_rep_c3869    	718	41	16	16	7.38	52.23	0	0	0	0	3	0
minuta_rep_c3870    	387	45	17	15	5.24	42.89	0	0	0	0	2	0
minuta_rep_c3871    	867	49	17	14	5.31	34.83	0	0	0	0	3	0
minuta_rep_c3872    	678	36	7	7	3.41	49.85	0	0	0	0	4	0
minuta_rep_c3873    	182	36	9	9	7.68	15.38	0	0	0	0	5	0
minuta_rep_c3874    	708	57	10	8	4.06	40.88	1	0	0	0	3	0
minuta_rep_c3875    	1317	42	13	9	3.52	52.68	8	0	1	0	4	0
minuta_rep_c3876    	750	60	10	9	4.10	39.06	5	0	0	0	2	0
minuta_rep_c3877    	398	59	14	13	12.53	52.76	0	0	0	0	1	0
minuta_rep_c3878    	597	48	11	8	4.84	45.44	5	0	0	0	7	0
minuta_rep_c3879    	202	53	15	10	4.94	43.07	0	0	0	0	1	0
minuta_rep_c3880    	572	38	9	7	2.56	34.04	2	0	0	0	0	0
minuta_rep_c3881    	1013	41	9	7	3.03	41.25	1	0	1	0	5	0
minuta_rep_c3882    	1118	48	9	7	2.88	47.76	4	0	0	0	2	0
minuta_rep_c3883    	599	36	16	14	7.16	48.16	0	0	1	0	1	0
minuta_rep_c3884    	1130	40	9	6	2.52	49.73	0	0	0	0	1	0
minuta_rep_c3885    	492	42	9	9	5.45	54.67	0	0	0	0	0	0
minuta_rep_c3886    	641	51	10	7	4.06	57.28	2	0	0	0	8	0
minuta_rep_c3887    	384	43	9	9	8.98	40.10	0	0	0	0	0	0
minuta_rep_c3888    	621	57	9	7	3.15	54.58	9	0	0	0	1	0
minuta_rep_c3889    	440	38	6	6	2.99	35.23	0	0	0	0	1	0
minuta_rep_c3890    	505	38	9	7	4.81	39.56	2	0	0	0	2	0
minuta_rep_c3891    	419	42	9	9	4.85	36.04	0	0	0	0	1	0
minuta_rep_c3892    	998	47	7	5	2.04	48.89	8	0	0	0	0	0
minuta_rep_c3893    	571	46	10	8	2.71	41.87	5	0	0	0	0	0
minuta_rep_c3894    	776	41	5	3	2.05	40.62	3	0	0	0	3	0
minuta_rep_c3895    	542	35	5	5	2.62	55.33	7	0	0	0	3	0
minuta_rep_c3896    	144	34	9	9	4.31	39.16	1	0	0	0	4	0
minuta_rep_c3897    	1058	58	9	5	2.77	56.79	5	0	0	0	3	0
minuta_rep_c3898    	348	36	7	5	3.43	43.10	0	0	0	0	0	0
minuta_rep_c3899    	1783	39	9	5	1.82	43.97	0	0	0	0	3	0
minuta_rep_c3900    	426	39	11	6	2.43	68.56	3	0	0	0	0	0
minuta_rep_c3901    	327	52	10	10	5.91	38.27	3	0	0	0	3	0
minuta_rep_c3902    	246	50	13	12	3.93	43.90	0	0	0	0	0	0
minuta_rep_c3903    	466	64	15	13	6.50	45.28	0	0	0	0	6	0
minuta_rep_c3904    	251	40	5	5	4.98	31.87	0	0	0	0	0	0
minuta_rep_c3905    	412	64	12	11	9.36	24.76	0	0	0	0	7	0
minuta_rep_c3906    	232	45	10	8	6.91	39.66	0	0	0	0	1	0
minuta_rep_c3907    	458	65	9	9	6.61	65.94	0	0	0	0	2	0
minuta_rep_c3908    	638	62	11	10	6.12	45.13	2	0	0	0	0	0
minuta_rep_c3909    	1035	49	14	9	4.16	41.20	1	0	0	0	1	0
minuta_rep_c3910    	661	45	10	10	4.40	45.15	1	0	0	0	1	0
minuta_rep_c3911    	351	37	6	6	4.54	42.17	0	0	0	0	6	0
minuta_rep_c3912    	439	50	10	10	8.13	38.27	0	0	0	0	6	0
minuta_rep_c3913    	417	48	7	7	3.60	35.49	0	0	0	0	2	0
minuta_rep_c3914    	745	43	7	5	2.57	49.93	0	0	0	0	1	0
minuta_rep_c3915    	544	39	5	5	3.07	48.80	1	0	0	0	1	0
minuta_rep_c3916    	1167	38	10	6	3.61	37.14	1	0	0	0	10	0
minuta_rep_c3917    	783	45	12	10	3.89	42.97	8	0	0	0	9	0
minuta_rep_c3918    	758	45	8	4	2.27	38.81	34	0	0	0	0	0
minuta_rep_c3919    	1209	49	10	7	2.92	40.75	9	0	0	0	0	0
minuta_rep_c3920    	907	44	11	7	2.94	41.83	1	0	0	0	0	0
minuta_rep_c3921    	927	48	11	7	3.56	37.10	24	0	0	0	2	0
minuta_rep_c3922    	1065	58	11	6	2.91	51.81	15	0	0	0	2	0
minuta_rep_c3923    	439	47	13	10	3.88	35.54	0	0	0	0	1	0
minuta_rep_c3924    	406	56	14	14	9.25	36.95	0	0	0	0	3	0
minuta_rep_c3925    	548	36	11	11	5.32	45.80	0	0	0	0	9	0
minuta_rep_c3926    	658	39	11	10	4.82	45.97	0	0	1	0	2	0
minuta_rep_c3927    	1120	50	11	10	3.78	35.62	0	0	0	0	4	0
minuta_rep_c3928    	796	50	11	9	4.07	33.92	0	0	0	0	6	0
minuta_rep_c3929    	913	47	10	7	3.51	44.07	19	0	0	0	2	0
minuta_rep_c3930    	833	55	19	19	5.69	41.50	9	0	0	0	2	0
minuta_rep_c3931    	220	43	6	6	2.85	34.09	0	0	0	0	0	0
minuta_rep_c3932    	328	40	10	10	8.68	36.28	0	0	0	0	2	0
minuta_c3933        	463	54	9	7	5.06	41.13	1	0	0	0	2	0
minuta_rep_c3934    	693	53	12	11	3.59	47.03	2	0	0	0	2	0
minuta_rep_c3935    	1302	51	9	5	2.63	49.88	1	0	0	0	3	0
minuta_rep_c3936    	118	40	14	14	12.35	57.63	0	0	0	0	0	0
minuta_rep_c3937    	659	58	11	8	4.55	50.00	11	0	0	0	2	0
minuta_rep_c3938    	853	38	7	5	2.06	55.76	3	0	0	0	3	0
minuta_rep_c3939    	1125	40	9	5	2.30	43.61	6	0	0	0	3	0
minuta_rep_c3940    	699	49	14	14	4.73	40.75	7	0	0	0	9	0
minuta_rep_c3941    	690	47	15	14	6.15	45.94	0	0	0	0	11	0
minuta_rep_c3942    	568	38	12	12	5.97	47.71	0	0	0	0	4	0
minuta_rep_c3943    	404	61	13	13	9.88	49.01	0	0	0	0	1	0
minuta_rep_c3944    	439	64	12	11	8.25	56.04	0	0	0	0	8	0
minuta_rep_c3945    	787	44	12	10	5.63	52.99	0	0	0	0	2	0
minuta_rep_c3946    	867	32	11	9	4.20	45.78	2	0	0	0	4	0
minuta_rep_c3947    	934	35	9	6	2.77	44.75	0	0	0	0	6	0
minuta_rep_c3948    	713	37	8	7	3.59	34.84	4	0	0	0	4	0
minuta_rep_c3949    	833	45	12	5	3.33	43.20	9	0	0	0	0	0
minuta_c3950        	581	32	5	4	2.37	52.32	0	0	0	0	4	0
minuta_rep_c3951    	315	36	5	5	3.58	35.56	0	0	0	0	3	0
minuta_rep_c3952    	259	35	7	7	6.74	34.36	0	0	0	0	4	0
minuta_rep_c3953    	292	53	5	5	3.43	27.49	1	0	0	0	2	0
minuta_rep_c3954    	242	47	14	8	3.92	44.21	0	0	0	0	1	0
minuta_rep_c3955    	351	46	7	7	3.57	35.90	0	0	0	0	8	0
minuta_rep_c3956    	388	53	12	7	3.06	31.41	6	0	0	0	1	0
minuta_rep_c3957    	458	62	7	7	5.84	50.22	0	0	0	0	8	0
minuta_rep_c3958    	672	63	7	6	3.66	53.42	0	0	0	0	3	0
minuta_rep_c3959    	405	37	11	6	3.50	42.82	1	0	0	0	4	0
minuta_rep_c3960    	731	58	15	8	3.24	41.37	1	0	0	0	2	0
minuta_rep_c3961    	385	46	5	5	2.40	36.72	1	0	0	0	1	0
minuta_rep_c3962    	559	36	7	7	3.54	33.45	0	0	0	0	1	0
minuta_rep_c3963    	410	43	9	9	8.96	64.63	0	0	0	0	0	0
minuta_rep_c3964    	1493	55	15	9	3.50	39.81	1	0	0	0	6	0
minuta_rep_c3965    	138	48	8	8	4.28	44.93	0	0	0	0	1	0
minuta_rep_c3966    	941	49	11	6	3.02	44.48	17	0	0	0	1	0
minuta_rep_c3967    	147	43	6	6	2.76	42.18	0	0	0	0	1	0
minuta_rep_c3968    	426	49	14	11	3.88	45.91	10	0	0	0	0	0
minuta_rep_c3969    	354	38	12	12	10.88	37.29	0	0	0	0	2	0
minuta_rep_c3970    	564	44	9	8	3.02	38.20	9	0	0	0	6	0
minuta_rep_c3971    	1415	39	9	6	1.81	63.59	17	0	0	0	2	0
minuta_rep_c3972    	380	42	9	7	4.46	42.89	0	0	0	0	3	0
minuta_rep_c3973    	1170	48	9	6	2.18	42.05	7	0	0	0	1	0
minuta_rep_c3974    	271	54	10	10	5.90	51.66	0	0	0	0	1	0
minuta_rep_c3975    	299	42	13	13	11.63	45.82	0	0	0	0	0	0
minuta_rep_c3976    	776	56	19	13	4.78	47.35	1	0	0	0	3	0
minuta_rep_c3977    	461	37	6	6	5.25	42.73	0	0	0	0	2	0
minuta_rep_c3978    	659	68	11	11	5.56	50.99	0	0	0	0	1	0
minuta_rep_c3979    	569	59	9	7	4.67	45.25	1	0	0	0	4	0
minuta_rep_c3980    	335	38	7	7	6.57	34.03	0	0	0	0	10	0
minuta_rep_c3981    	1108	48	12	9	4.20	42.12	4	0	0	0	7	0
minuta_rep_c3982    	431	49	5	5	4.03	36.89	0	0	0	0	0	0
minuta_rep_c3983    	442	56	11	11	5.38	45.50	9	0	0	0	8	0
minuta_rep_c3984    	1754	47	10	5	2.17	46.52	2	0	0	0	1	0
minuta_rep_c3985    	861	45	10	7	3.30	54.01	0	0	0	0	8	0
minuta_rep_c3986    	289	41	11	11	10.93	33.91	0	0	0	0	1	0
minuta_rep_c3987    	406	41	6	5	3.50	36.05	1	0	0	0	5	0
minuta_rep_c3988    	654	47	9	6	2.69	53.11	10	0	0	0	3	0
minuta_rep_c3989    	466	45	5	5	4.41	42.27	0	0	0	0	4	0
minuta_rep_c3990    	670	39	9	7	3.68	42.69	0	0	0	0	2	0
minuta_rep_c3991    	304	49	9	7	3.69	43.42	0	0	0	0	1	0
minuta_rep_c3992    	704	55	10	6	3.72	48.15	0	0	0	0	0	0
minuta_rep_c3993    	489	40	11	8	6.35	40.90	0	0	0	0	2	0
minuta_rep_c3994    	897	49	5	4	2.32	58.98	12	0	0	0	1	0
minuta_rep_c3995    	1975	40	13	5	1.96	40.40	6	0	1	0	4	0
minuta_rep_c3996    	615	37	6	5	2.83	69.27	0	0	0	0	0	0
minuta_rep_c3997    	784	53	8	7	3.57	50.32	3	0	0	0	1	0
minuta_rep_c3998    	437	55	7	6	3.56	41.07	6	0	0	0	3	0
minuta_rep_c3999    	869	36	7	5	1.85	45.32	4	0	0	0	0	0
minuta_rep_c4000    	431	37	5	5	3.89	47.10	0	0	0	0	0	0
minuta_rep_c4001    	720	35	5	3	1.31	42.22	0	0	0	0	0	0
minuta_rep_c4002    	1209	42	6	4	1.89	47.06	0	0	0	0	0	0
minuta_rep_c4003    	748	49	5	3	1.61	47.57	8	0	0	0	1	0
minuta_rep_c4004    	828	44	20	14	7.02	51.39	1	0	0	0	1	0
minuta_rep_c4005    	670	61	8	6	3.28	49.17	9	0	0	0	3	0
minuta_rep_c4006    	924	36	6	4	1.73	51.30	0	0	0	0	3	0
minuta_rep_c4007    	1392	44	9	5	2.06	58.93	14	0	0	0	2	0
minuta_rep_c4008    	1931	45	11	4	1.98	40.14	10	0	0	0	3	0
minuta_rep_c4009    	573	36	5	4	2.46	50.81	14	0	0	0	1	0
minuta_rep_c4010    	1211	33	8	3	1.75	49.33	15	0	2	0	0	0
minuta_rep_c4011    	648	47	5	4	2.08	56.94	0	0	0	0	0	0
minuta_rep_c4012    	1168	38	6	4	1.77	55.15	2	0	2	0	3	0
minuta_rep_c4013    	780	37	5	4	1.83	48.69	18	0	0	0	0	0
minuta_rep_c4014    	697	49	7	5	2.65	58.68	0	0	0	0	3	0
minuta_rep_c4015    	950	46	6	4	2.18	50.00	6	0	0	0	0	0
minuta_rep_c4016    	781	44	7	4	2.47	47.42	7	0	0	0	6	0
minuta_rep_c4017    	1154	50	7	4	1.94	45.09	3	0	0	0	2	0
minuta_rep_c4018    	319	41	5	4	1.69	43.85	2	0	0	0	0	0
minuta_rep_c4019    	944	43	5	3	1.72	43.09	11	0	0	0	1	0
minuta_rep_c4020    	960	50	8	5	2.25	44.02	24	0	0	0	0	0
minuta_rep_c4021    	872	44	5	4	2.12	48.56	2	0	1	0	2	0
minuta_rep_c4022    	457	52	5	5	2.57	47.37	1	0	0	0	1	0
minuta_rep_c4023    	552	34	10	10	4.51	39.49	0	0	0	0	0	0
minuta_rep_c4024    	814	36	5	3	1.66	41.75	2	0	0	0	0	0
minuta_rep_c4025    	1238	43	5	3	1.72	44.03	7	0	0	0	0	0
minuta_rep_c4026    	844	44	8	5	2.07	46.67	19	0	0	0	0	0
minuta_rep_c4027    	1410	36	25	18	3.39	33.05	0	0	0	0	1	0
minuta_rep_c4028    	1658	57	20	7	2.75	52.14	22	0	0	0	3	0
minuta_rep_c4029    	742	56	6	4	2.49	42.43	42	0	0	0	3	0
minuta_rep_c4030    	649	49	6	5	2.70	40.22	5	0	0	0	4	0
minuta_rep_c4031    	457	42	6	4	2.72	53.24	25	0	0	0	1	0
